file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_width,gamma_voigt,r_squared,success,note
spec-0349-51699-0564_cropped7500.fits,He I 3818,3818.0,gaussian,3818.059025887636,0.11140569234544916,1.5026664100573641,,0.354641029545106,True,
spec-0349-51699-0564_cropped7500.fits,H8 + He I 3890,3890.0,gaussian,3887.60846561901,0.1711385307932288,7.781806757519528,,0.43045711445349255,True,
spec-0349-51699-0564_cropped7500.fits,He I 4028,4028.0,sigmoid,4030.2490954295245,0.05101146996990583,0.3802906483118848,,0.42082127968946137,True,
spec-0349-51699-0564_cropped7500.fits,He I 4473,4473.0,voigt,4469.328954886344,0.10080025854217176,0.05000000000000001,1.551719198615077,0.533987049060509,True,
spec-0349-51699-0564_cropped7500.fits,He I 4715,4715.0,sigmoid,4725.050873447632,0.04413244828570067,0.05001538761193086,,0.1526265692204961,True,
spec-0349-51699-0564_cropped7500.fits,He I 4925,4925.0,sigmoid,4936.2813639686665,0.1993913822748789,0.369736901429485,,0.4210646028764642,True,
