file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,gamma_lorentzian_width,r_squared,success,note
spec-0301-51942-0431.fits,He I 3818,3818.0,lorentzian,3818.2712395324297,0.1531981554533413,9.104295515899612,0.872849114961463,True,
spec-0301-51942-0431.fits,H8 + He I 3890,3890.0,lorentzian,3889.3342766197825,0.32401810331573366,2.7025216372028904,0.978927434063242,True,
spec-0301-51942-0431.fits,He I 4028,4028.0,lorentzian,4026.1399941473833,0.18706843007232657,5.10438409844169,0.9506349454417129,True,
spec-0301-51942-0431.fits,He I 4473,4473.0,lorentzian,4472.677984930509,0.26216195177437007,4.570575629755961,0.9846331990403283,True,
spec-0301-51942-0431.fits,He I 4715,4715.0,lorentzian,4713.499746626642,0.11458313586596078,2.7206973846571083,0.9223434502366457,True,
spec-0301-51942-0431.fits,He I 4925,4925.0,lorentzian,4923.683877435479,0.13524305997291974,4.783295379368579,0.9591195648021195,True,
