file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,gamma_lorentzian_width,r_squared,success,note
spec-0382-51816-0614.fits,He I 3818,3818.0,lorentzian,3819.1225011725196,5.262219885893452,0.06118990798957079,0.08893498898973884,True,
spec-0382-51816-0614.fits,H8 + He I 3890,3890.0,lorentzian,3890.3482873193534,0.46579662674372035,3.1088783363814874,0.6371495538575818,True,
spec-0382-51816-0614.fits,He I 4028,4028.0,lorentzian,4029.0120872863863,0.7441887836786809,13.167121202694606,0.5844876734277187,True,
spec-0382-51816-0614.fits,He I 4473,4473.0,lorentzian,4471.912818696831,0.1741532031847433,2.1029820992088606,0.26830405370480404,True,
spec-0382-51816-0614.fits,He I 4715,4715.0,lorentzian,4715.665251136222,0.23257279342947065,2.989952990628424,0.5204065005269938,True,
spec-0382-51816-0614.fits,He I 4925,4925.0,lorentzian,4924.163258778171,0.27444421415417547,1.366774289807804,0.48433007382500537,True,
