file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_width,gamma_voigt,r_squared,success,note
spec-0545-52202-0218_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3890.543782896219,0.2948600241274627,0.05000000000006709,3.9383695400346705,0.8637804373681575,True,
spec-0545-52202-0218_cropped7500.fits,He I 4028,4028.0,voigt,4027.074614301209,0.25241814846749,0.05000000000925786,5.57458403977626,0.8998779632597876,True,
spec-0545-52202-0218_cropped7500.fits,He I 4473,4473.0,voigt,4472.673277224791,0.29074688984570224,0.05000004257336308,5.574891671643088,0.8804294052918297,True,
spec-0545-52202-0218_cropped7500.fits,He I 4715,4715.0,voigt,4716.36610556682,0.2698736359219184,0.8215571945271629,3.8573937302153167,0.9007251127907235,True,
