file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_width,r_squared,success,note
spec-0405-51816-0115.fits,He I 3818,3818.0,gaussian,3818.088099005913,0.22413074746901687,1.687942912910659,0.19150825418754602,True,
spec-0405-51816-0115.fits,H8 + He I 3890,3890.0,gaussian,3889.6922193327064,0.38998192000442994,1.3784656541285785,0.6693712229385502,True,
spec-0405-51816-0115.fits,He I 4028,4028.0,gaussian,4025.231068578023,0.17968391370053308,6.552154131587548,0.36777090343941,True,
spec-0405-51816-0115.fits,He I 4473,4473.0,gaussian,4472.698700599055,0.2741745254034351,1.6872147503755464,0.7856272607007582,True,
spec-0405-51816-0115.fits,He I 4715,4715.0,gaussian,4713.7232908055885,0.15884696568493292,2.6003843991895508,0.7791877374074624,True,
spec-0405-51816-0115.fits,He I 4925,4925.0,gaussian,4923.284998947103,0.17777277809298878,2.319520015963784,0.5753256187803442,True,
