file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,gamma_lorentzian_width,r_squared,success,note
spec-0349-51699-0564.fits,He I 3818,3818.0,lorentzian,3818.6767314525714,0.12724026308368094,1.3083979540825452,0.32018696582324435,True,
spec-0349-51699-0564.fits,H8 + He I 3890,3890.0,lorentzian,3887.6722701342915,0.24744849845214748,12.474799769469982,0.4294355953625607,True,
spec-0349-51699-0564.fits,He I 4028,4028.0,lorentzian,4021.8006094048524,0.0959986120977572,12.034005641160812,0.35265187570994305,True,
spec-0349-51699-0564.fits,He I 4473,4473.0,lorentzian,4469.328478543578,0.1009387347592322,1.5509102735859608,0.5336906841911562,True,
spec-0349-51699-0564.fits,He I 4715,4715.0,lorentzian,4719.916884004505,0.8602109916791488,0.09048462492029473,0.1793125894419768,True,
spec-0349-51699-0564.fits,He I 4925,4925.0,lorentzian,4922.516518438223,0.21994074252095888,22.67851264437555,0.2843475291775208,True,
