file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_width,gamma_voigt,continuum_offset,r_squared,fractional_rms,success,note
spec-0417-51821-0428_despiked.fits,He I 3818,3818.0,voigt,3819.6431481986874,0.09115776559109127,0.2000000000001511,6.8062885993936115,0.9963224082556534,0.37740989594666485,0.03184249150542542,True,
spec-0417-51821-0428_despiked.fits,H8 + He I 3890,3890.0,voigt,3889.588250834995,0.2455462540461475,1.785008451591748,4.459963259183587,1.0791496876732511,0.8373725756239524,0.03343165700302982,True,
spec-0417-51821-0428_despiked.fits,He I 4028,4028.0,voigt,4026.004586442666,0.1800039705260422,5.1016956288758575,0.20000000000000004,0.9592219470804084,0.7962481902077129,0.03391744350008721,True,
spec-0417-51821-0428_despiked.fits,He I 4473,4473.0,voigt,4472.756350115254,0.2510357513844383,0.20000000000000007,3.09797161788474,0.8205644809570104,0.8880337861142849,0.035614664742119564,True,
spec-0417-51821-0428_despiked.fits,He I 4715,4715.0,voigt,4715.202514911199,0.07907179895867045,3.3683338339767963,0.20000000000000476,0.9822275286909884,0.6133799976664752,0.023107474511676704,True,
spec-0417-51821-0428_despiked.fits,He I 4925,4925.0,voigt,4924.1799478412695,0.12504650550376675,5.207781349738072,0.20000000000000193,0.9399077217524545,0.8560682265547006,0.01837892652443433,True,
spec-0417-51821-0428_despiked.fits,He I 5015,5015.7,voigt,5017.939681031428,0.09892054033464319,7.234803162397883,0.20000000449537172,1.0037061488853907,0.7382677324618669,0.01673862838767149,True,
spec-0417-51821-0428_despiked.fits,He I 5876,5875.6,voigt,5878.273617417192,0.3469417235318562,0.20000000000000004,9.69911865967606,1.0199723841823847,0.8514583951513589,0.042358571476108005,True,
spec-0417-51821-0428_despiked.fits,He I 6678,6678.15,voigt,6681.049989066318,0.13412778237441486,6.901746358578635,0.20000000000000015,0.9304933748366129,0.8496512199682336,0.019093685918547546,True,
