file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_width,gamma_voigt,r_squared,success,note
spec-0573-52325-0319_cropped7500.fits,He I 3818,3818.0,none,,,,,,False,insufficient data points in window
spec-0573-52325-0319_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3889.395622232944,0.29164983558245267,0.05000000000000001,3.097311352586309,0.6694614997618729,True,
spec-0573-52325-0319_cropped7500.fits,He I 4028,4028.0,voigt,4025.931018020273,0.29807815537112897,0.05000000000000001,6.549516067727956,0.5332020954873653,True,
spec-0573-52325-0319_cropped7500.fits,He I 4473,4473.0,voigt,4472.528788962143,0.2354036763551326,1.3618722460583763,3.018893617055599,0.7020434531083799,True,
spec-0573-52325-0319_cropped7500.fits,He I 4715,4715.0,gaussian,4716.0890695686085,0.22374680284385387,2.3526672339986887,,0.7459768323437667,True,
spec-0573-52325-0319_cropped7500.fits,He I 4925,4925.0,gaussian,4924.0101865003735,0.18488082520123686,2.7854273884233565,,0.8146259725466838,True,
