file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_width,r_squared,success,note
spec-0333-52313-0199.fits,He I 3818,3818.0,gaussian,3821.109841478442,0.1785266182520012,3.7843728814987982,0.3488267970043665,True,
spec-0333-52313-0199.fits,H8 + He I 3890,3890.0,gaussian,3890.0439868055305,0.2659679796452408,6.330533796497367,0.3859287930153473,True,
spec-0333-52313-0199.fits,He I 4028,4028.0,gaussian,4026.5569216214526,0.16197439250478746,2.167364757934832,0.6127644951096578,True,
spec-0333-52313-0199.fits,He I 4473,4473.0,gaussian,4472.556488234133,0.26305745302087763,7.030423125268658,0.6676915917893884,True,
spec-0333-52313-0199.fits,He I 4715,4715.0,gaussian,4716.10907845952,0.2559702120657322,3.1269498253748766,0.6740374977558039,True,
spec-0333-52313-0199.fits,He I 4925,4925.0,gaussian,4924.229322974376,0.14784011231450747,3.8924240235276293,0.7157752534727208,True,
