file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,gamma_lorentzian_width,r_squared,success,note
spec-0301-51942-0401.fits,He I 3818,3818.0,lorentzian,3818.7064428731915,0.18447629822875564,6.5115620024177385,0.5430408599650457,True,
spec-0301-51942-0401.fits,H8 + He I 3890,3890.0,lorentzian,3887.4487019825965,0.3031297450876679,1.7162181196907582,0.7867344376873823,True,
spec-0301-51942-0401.fits,He I 4028,4028.0,lorentzian,4025.337387467853,0.2369814478892199,5.37114042415753,0.823147063511035,True,
spec-0301-51942-0401.fits,He I 4473,4473.0,lorentzian,4469.888636622218,0.21154388475680047,4.814799924404217,0.8865472482583718,True,
spec-0301-51942-0401.fits,He I 4715,4715.0,lorentzian,4712.393239383435,0.15331540230040194,2.35301399363103,0.7120487472331345,True,
spec-0301-51942-0401.fits,He I 4925,4925.0,lorentzian,4919.962164041064,0.13792749404626092,4.499880887766558,0.744120459303294,True,
