file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_width,gamma_voigt,continuum_offset,r_squared,fractional_rms,success,note
spec-0354-51792-0233_despiked.fits,He I 3818,3818.0,voigt,3819.703504455095,0.1598461187644004,1.2031323510096987,0.20000000004426666,0.9303341416896342,0.2599825976490461,0.08228250102182025,True,
spec-0354-51792-0233_despiked.fits,H8 + He I 3890,3890.0,voigt,3890.175788705515,0.34418346198093414,1.1850898963187793,0.7132003568128074,1.0398164484753638,0.5432872787303205,0.08646104396900574,True,
spec-0354-51792-0233_despiked.fits,He I 4028,4028.0,voigt,4026.8532495079266,0.18948839793062283,10.821980255832626,0.20000000001241877,0.9795947238549906,0.2751302724205381,0.05401127319015929,True,
spec-0354-51792-0233_despiked.fits,He I 4473,4473.0,voigt,4472.683124855543,0.26185799314832703,5.1890310702254085,0.20000000018499464,0.8313316670082306,0.7784431322866545,0.06316401679591771,True,
spec-0354-51792-0233_despiked.fits,He I 4715,4715.0,voigt,4715.3240417444695,0.20992597726596618,1.7033378125275167,1.0700929617865913,0.9983438507589166,0.6684355273551257,0.04964526495392446,True,
spec-0354-51792-0233_despiked.fits,He I 4925,4925.0,voigt,4923.946455535979,0.1665422400315268,0.2000000000020904,4.221195842235972,0.8542629662009817,0.744531523032647,0.036212662445550464,True,
spec-0354-51792-0233_despiked.fits,He I 5015,5015.7,voigt,5017.479606986949,0.22361014924220524,2.588680603401532,0.20000000000000004,0.9168118988558137,0.7234865518533464,0.055416840944100806,True,
spec-0354-51792-0233_despiked.fits,He I 5876,5875.6,voigt,5875.780484467898,1.1618175476986816,7.005605030304358,25.704534364180905,1.8472846551492341,0.47297179505276454,0.08683008867553717,True,
spec-0354-51792-0233_despiked.fits,He I 6678,6678.15,voigt,6680.914932136033,0.22801727339472036,0.20000000000000004,8.218624063932168,0.9639605137018433,0.6743668452929277,0.04732599904049614,True,
