file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_width,r_squared,success,note
spec-0266-51630-0098.fits,He I 3818,3818.0,none,,,,,False,insufficient data points in window
spec-0266-51630-0098.fits,H8 + He I 3890,3890.0,gaussian,3889.672821613756,0.2509029863765588,2.949118902826511,0.7871099128442436,True,
spec-0266-51630-0098.fits,He I 4028,4028.0,gaussian,4026.0422372466564,0.3659578278262584,12.230086376452176,0.6261796609684402,True,
spec-0266-51630-0098.fits,He I 4473,4473.0,gaussian,4473.083516326115,0.13379450340621898,2.6137289187139774,0.6387354072368492,True,
spec-0266-51630-0098.fits,He I 4715,4715.0,gaussian,4711.738517909387,0.10187213498115973,3.872783448793699,0.6648531743944442,True,
spec-0266-51630-0098.fits,He I 4925,4925.0,gaussian,4923.838279550192,0.12391525919265327,2.6417315500114187,0.6944960427059168,True,
