file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_component,gamma_lorentzian_component,r_squared,success,note
spec-0333-52313-0199.fits,He I 3818,3818.0,voigt,3821.1101264569256,0.17852632985794414,3.7845021162140204,1.8764910900836568e-31,0.34882680120395015,True,
spec-0333-52313-0199.fits,H8 + He I 3890,3890.0,voigt,3889.129532391361,0.33351976206937284,0.05000000000000001,1.9770636448454666,0.42557463807996654,True,
spec-0333-52313-0199.fits,He I 4028,4028.0,voigt,4026.5366017760725,0.1823302281374225,0.9188260359593576,1.7345967679196703,0.6131046189279685,True,
spec-0333-52313-0199.fits,He I 4473,4473.0,voigt,4472.400769190121,0.32855130820595113,0.05000000000000001,9.567278762732464,0.6717864127237175,True,
spec-0333-52313-0199.fits,He I 4715,4715.0,voigt,4716.166319046018,0.30974267329768196,0.05000007266015094,3.8564131538965083,0.6827278878772292,True,
spec-0333-52313-0199.fits,He I 4925,4925.0,voigt,4924.229317281801,0.14784087655009415,3.8925603277197247,1.2006060465272428e-14,0.7157752537068583,True,
