file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_width,gamma_voigt,continuum_offset,r_squared,success,note
spec-0608-52081-0208_despiked.fits,He I 3818,3818.0,voigt,3818.186885003486,0.13325340517726111,5.690673941893927,0.20000000312987243,1.0561989654789272,0.1997438916990093,True,
spec-0608-52081-0208_despiked.fits,H8 + He I 3890,3890.0,voigt,3888.890074182402,0.18987955094832,4.441533752395346,0.20000001029027029,1.0384508424181245,0.7859876264523618,True,
spec-0608-52081-0208_despiked.fits,He I 4028,4028.0,voigt,4025.0000000004407,0.16457470973379387,4.593399627066172,0.20000000034967516,0.9773446813434882,0.8069303411252604,True,
spec-0608-52081-0208_despiked.fits,He I 4473,4473.0,voigt,4472.173446794306,0.18813245986209812,2.4281031139731675,0.20000000000000004,0.861945472809641,0.799418058009497,True,
spec-0608-52081-0208_despiked.fits,He I 4715,4715.0,voigt,4712.000000000001,0.08551639701807823,5.582335325415028,0.20000000000000023,1.012892266723021,0.5848599429437826,True,
spec-0608-52081-0208_despiked.fits,He I 4925,4925.0,voigt,4923.743303141265,0.14277958043662634,1.2314843421398327,1.812124405102903,0.9662287249772622,0.6493554144364196,True,
spec-0608-52081-0208_despiked.fits,He I 5015,5015.7,voigt,5017.19235955278,0.14860856466157948,0.9911804717953223,4.170359228814183,1.017013406221895,0.5350680821152187,True,
spec-0608-52081-0208_despiked.fits,He I 5876,5875.6,voigt,5877.183101179783,0.41317935830807795,0.20000000017426176,7.783446474940252,1.0246840878465053,0.9617949529072783,True,
spec-0608-52081-0208_despiked.fits,He I 6678,6678.15,voigt,6681.149999999999,0.1469686871065358,5.768510224799665,0.2000000000000275,0.9681328529084156,0.8808008966522237,True,
