file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_width,gamma_voigt,continuum_offset,r_squared,success,note
spec-0515-52051-0089_despiked.fits,He I 3818,3818.0,voigt,3815.8570663608307,0.4199213571044034,0.2000000322385783,19.11380926892996,1.2810670302849756,0.24557612365021653,True,
spec-0515-52051-0089_despiked.fits,H8 + He I 3890,3890.0,voigt,3889.0635116665103,0.30341837485492157,0.20000000000000004,2.2646105629505824,1.0595909653102313,0.5343265731517288,True,
spec-0515-52051-0089_despiked.fits,He I 4028,4028.0,voigt,4027.2059349065858,0.17641313541208645,0.20000000000000004,1.9850405605869093,0.8222326828935475,0.529312482228087,True,
spec-0515-52051-0089_despiked.fits,He I 4473,4473.0,voigt,4473.2229908494455,0.21729042400409176,0.20000000009133326,4.379700856678883,0.8078947522977002,0.7253505327573389,True,
spec-0515-52051-0089_despiked.fits,He I 4715,4715.0,voigt,4716.12720266848,0.2813976659832453,0.20000000000000004,3.7342985406816536,1.0436564806636366,0.7209887430430165,True,
spec-0515-52051-0089_despiked.fits,He I 4925,4925.0,voigt,4924.2680265253875,0.18216235592329494,3.479583338690155,3.1015666311230823,0.869750930336459,0.754856011369307,True,
spec-0515-52051-0089_despiked.fits,He I 5015,5015.7,voigt,5016.585810818807,0.17504211255072746,3.87593508930146,0.20000000000000004,0.9485230160079271,0.8744674155140626,True,
spec-0515-52051-0089_despiked.fits,He I 5876,5875.6,voigt,5878.075439003887,0.1948659326380866,3.3998511499667625,0.2000000000006282,0.854405741730591,0.7096250391101846,True,
spec-0515-52051-0089_despiked.fits,He I 6678,6678.15,voigt,6680.270495546309,2.2261085701065384,23.067193734941608,23.067193060211604,3.0039599119687774,0.6605026766248299,True,
