file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_width,gamma_voigt,r_squared,success,note
spec-0604-52079-0359_despiked.fits,He I 3818,3818.0,voigt,3821.962199950528,0.21617202785836798,5.9613855837488945,0.05000003937435195,0.23807400733235906,False,R^2 0.238 below threshold 0.8
spec-0604-52079-0359_despiked.fits,H8 + He I 3890,3890.0,voigt,3887.3648656319247,0.19733780835269848,0.7638856438092304,0.9900232228932548,0.3278871846066762,False,R^2 0.328 below threshold 0.8
spec-0604-52079-0359_despiked.fits,He I 4028,4028.0,voigt,4027.0989618986514,0.2655915176805626,0.050000000333030585,1.8680898038637388,0.5601413691919184,False,R^2 0.560 below threshold 0.8
spec-0604-52079-0359_despiked.fits,He I 4473,4473.0,voigt,4472.448717905625,0.18177351309669454,2.4308352464363057,2.0923014294313282,0.5294141238946178,False,R^2 0.529 below threshold 0.8
spec-0604-52079-0359_despiked.fits,He I 4715,4715.0,voigt,4714.707344299005,0.19255736953405095,1.683548217972952,0.05000000000349261,0.39280185315530736,False,R^2 0.393 below threshold 0.8
spec-0604-52079-0359_despiked.fits,He I 4925,4925.0,voigt,4923.913825603803,3.349496173256536,22.678512644045824,22.67851264434071,0.5508986935192111,False,R^2 0.551 below threshold 0.8
