file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_width,gamma_voigt,r_squared,success,note
spec-0457-51901-0622_despiked.fits,He I 3818,3818.0,none,,,,,,False,insufficient data points in window
spec-0457-51901-0622_despiked.fits,H8 + He I 3890,3890.0,gaussian,3889.216577063898,0.2990348237019516,3.799687412346142,,0.5833814001834094,True,
spec-0457-51901-0622_despiked.fits,He I 4028,4028.0,gaussian,4027.8673308186103,0.13900611204681768,2.6432207828838874,,0.4300784197141002,True,
spec-0457-51901-0622_despiked.fits,He I 4473,4473.0,gaussian,4473.509938735722,0.2671867807122461,1.195911422943079,,0.5935272034284602,True,
spec-0457-51901-0622_despiked.fits,He I 4715,4715.0,gaussian,4714.4173041306185,0.13822080653013558,1.7753010599412131,,0.6067468801850116,True,
spec-0457-51901-0622_despiked.fits,He I 4925,4925.0,gaussian,4925.548435571622,0.16215412429363713,3.648787597380896,,0.7223003248276024,True,
spec-0457-51901-0622_despiked.fits,He I 5015,5015.7,gaussian,5016.381730787438,0.4968835881603412,23.09481926221256,,0.1629570283166657,True,
spec-0457-51901-0622_despiked.fits,He I 5876,5875.6,gaussian,5877.786916210177,0.22691824706994113,4.078881046249331,,0.8192773140579961,True,
spec-0457-51901-0622_despiked.fits,He I 6678,6678.15,gaussian,6681.149999999999,0.11631228868617073,10.8685145351213,,0.4377066829628258,True,
