file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_component,gamma_lorentzian_component,r_squared,success,note
spec-0362-51999-0264.fits,He I 3818,3818.0,voigt,3820.2769576490305,0.17148720235253362,2.035972065511073,2.3421313987588195e-18,0.4290115314738695,True,
spec-0362-51999-0264.fits,H8 + He I 3890,3890.0,voigt,3888.7452216674587,0.47215321895540746,0.05000000000003167,7.300438513255862,0.47661013103558447,True,
spec-0362-51999-0264.fits,He I 4028,4028.0,voigt,4026.7990358627753,0.19849284880828447,1.0730567387117416,4.645469755235339,0.42559308765661363,True,
spec-0362-51999-0264.fits,He I 4473,4473.0,voigt,4473.273031178776,0.2625892450684533,2.964477337099566,1.4732857785529805e-16,0.6832101424594093,True,
spec-0362-51999-0264.fits,He I 4715,4715.0,voigt,4715.313124726967,0.2462282491775977,1.2882695344871564,0.14191271157179547,0.668970253845725,True,
spec-0362-51999-0264.fits,He I 4925,4925.0,voigt,4924.066495451146,0.27990126706998225,0.05000000000000001,6.433824878261518,0.693493346691332,True,
