file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_component,gamma_lorentzian_component,r_squared,success,note
spec-0309-51994-0012.fits,He I 3818,3818.0,voigt,3820.597717185653,0.3531801714043347,0.9155859547034582,8.509649503118484e-19,0.7625360958247049,True,
spec-0309-51994-0012.fits,H8 + He I 3890,3890.0,voigt,3887.6292743043396,0.5050202828322481,0.050000186899064374,10.264166580041287,0.5300897824826152,True,
spec-0309-51994-0012.fits,He I 4028,4028.0,voigt,4027.084904812932,0.3342536044651846,2.2312784021542913,5.969492844498932,0.6925325060855259,True,
spec-0309-51994-0012.fits,He I 4473,4473.0,voigt,4472.798466622797,0.4002540894689854,0.05000000002554733,3.5440392617504943,0.8462103558959706,True,
spec-0309-51994-0012.fits,He I 4715,4715.0,voigt,4715.402269963196,0.20627384643874866,0.05000000000000338,3.4897241545312063,0.6016504611852491,True,
spec-0309-51994-0012.fits,He I 4925,4925.0,voigt,4925.674557721198,0.7399982112127006,0.05000000000007739,16.879729084757017,0.756556514788663,True,
