file_name,line_name,rest_wavelength,fit_type,fitted_center,depth,sigma_gaussian_component,gamma_lorentzian_component,r_squared,success,note
spec-0457-51901-0622_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4925.548365620516,0.1621551367749095,3.649087973947529,2.150636325497971e-21,0.7223003243323131,True,
spec-0467-51901-0150_despiked_cropped7500.fits,He I 3818,3818.0,voigt,3825.7316897168726,0.20748883308271807,0.8013921631490983,2.391406170724889e-19,0.19594700594539594,True,
spec-0467-51901-0150_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3891.023294301516,0.23556459340557975,2.340296372734189,6.457960125734739e-11,0.2979575658573832,True,
spec-0467-51901-0150_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4026.34087144953,0.15441493496869946,4.667044682593519,1.679989469268283e-08,0.3485995385843689,True,
spec-0467-51901-0150_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4484.355351212847,0.6017388559627871,11.488843943325564,22.660202724341612,0.5286416913911296,True,
spec-0467-51901-0150_despiked_cropped7500.fits,He I 4715,4715.0,voigt,4711.54269236175,0.3897464288469438,5.350415461826683,22.797304825747446,0.33663637330943075,True,
spec-0467-51901-0150_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4923.486783928895,0.10409467135678926,2.885791704767678,2.0376872510627028e-11,0.2488603306529883,True,
spec-0470-51929-0442_despiked_cropped7500.fits,He I 3818,3818.0,voigt,3820.0218222171884,0.37495783010934486,0.05000000000000001,8.653170050531877,0.3806554877107088,True,
spec-0470-51929-0442_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3891.1203424235114,0.23243823402917463,3.4962348484982573,2.4572116866470947e-14,0.5900482844114912,True,
spec-0470-51929-0442_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4027.4131570382187,0.16402158976344478,1.9231395433835092,4.328860278250113,0.530640454280898,True,
spec-0470-51929-0442_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4472.360125413809,0.2218723654441435,2.2695943300172647,5.9565741075707015,0.8472549326178347,True,
spec-0470-51929-0442_despiked_cropped7500.fits,He I 4715,4715.0,voigt,4716.668787869866,0.5503802892506338,0.05000001224121767,12.436717170490283,0.7589872236642414,True,
spec-0470-51929-0442_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4923.523456121655,0.16695361515823057,2.404982262826321,2.187554943774515,0.6710009637184854,True,
spec-0472-51955-0595_despiked_cropped7500.fits,He I 3818,3818.0,voigt,3822.869972911578,3.5158340955545917,15.838100591503398,15.838100591507935,0.38890775438219916,True,
spec-0472-51955-0595_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3892.1104701758695,0.3627367962551675,0.050000000283697416,3.4688351448663926,0.5819836028815544,True,
spec-0472-51955-0595_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4029.6582536198835,0.3026429166393206,3.441508097414669,3.540366149526521e-20,0.5798840297621131,True,
spec-0472-51955-0595_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4474.150897669763,0.5608802908148117,10.41939829226508,1.4125750614082477e-07,0.7168089642377172,True,
spec-0472-51955-0595_despiked_cropped7500.fits,He I 4715,4715.0,voigt,4718.693579303287,0.46104913719915114,0.05000000047964506,9.972633072380136,0.7576976948417323,True,
spec-0472-51955-0595_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4925.025774412738,0.19225703421742324,2.343493338111744,1.4639638448121643,0.4845697368137405,True,
spec-0473-51929-0627_despiked_cropped7500.fits,He I 3818,3818.0,none,,,,,,False,insufficient data points in window
spec-0473-51929-0627_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3889.9982007899384,0.38104547381089804,1.238962563175417,1.4886830983864936,0.5001581530652064,True,
spec-0473-51929-0627_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4024.989101987192,0.16203883894118726,0.050000000000822296,0.5009463594362047,0.1599213451144702,True,
spec-0473-51929-0627_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4472.901808318278,0.2664792225972615,2.786984907569323,6.293843008901065e-15,0.7204337274383967,True,
spec-0473-51929-0627_despiked_cropped7500.fits,He I 4715,4715.0,voigt,4714.795340886495,0.16460600237456197,2.6127944048751304,1.8143434438571632e-11,0.6662116694956803,True,
spec-0473-51929-0627_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4920.3429781894865,0.18198000846335607,11.005017018540105,6.209477245683032e-12,0.45536273756596257,True,
spec-0474-52000-0388_despiked_cropped7500.fits,He I 3818,3818.0,voigt,3821.0284521291433,0.09253353706614298,5.3974361198547705,6.877321117253527e-06,0.07484032333714741,True,
spec-0474-52000-0388_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3890.326348858675,0.2317383279506582,3.2886445933970334,7.878879273252076e-19,0.5641955840838978,True,
spec-0474-52000-0388_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4028.89343583175,0.14187186072143784,0.05000000000000001,1.4803343602408308,0.32197271448861287,True,
spec-0474-52000-0388_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4473.86581690182,0.26151597345004907,0.05000000034179837,7.236735150344213,0.7151105502687256,True,
spec-0474-52000-0388_despiked_cropped7500.fits,He I 4715,4715.0,voigt,4716.047883224379,0.2668874791724056,3.8527729310258305,2.4723092264191e-10,0.8438408418803802,True,
spec-0474-52000-0388_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4923.337067856276,0.314756577685568,0.05000000000000001,17.47429322254641,0.35320203425871655,True,
spec-0476-52314-0553_despiked_cropped7500.fits,He I 3818,3818.0,voigt,3818.5718496404666,0.1893020881737256,0.9581956006889651,4.922268268245765,0.34520497412337126,True,
spec-0476-52314-0553_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3889.701486666335,0.2323725854053322,2.96073776025599,2.0481139282456912e-10,0.7092673902456315,True,
spec-0476-52314-0553_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4026.865219922316,0.2426392251602467,0.05000000000000001,4.053599856316143,0.6869302953279492,True,
spec-0476-52314-0553_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4472.763170124141,0.25706688617104523,0.05000000000027235,3.457702648648672,0.6952827752231701,True,
spec-0476-52314-0553_despiked_cropped7500.fits,He I 4715,4715.0,voigt,4715.451827435143,0.31688942286133875,0.0500000000000418,3.4946932427664166,0.8220704247812185,True,
spec-0476-52314-0553_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4924.395295989886,0.3130203519409034,8.13817275721513,4.335753407176041e-09,0.8299407150459013,True,
spec-0477-52026-0147_despiked_cropped7500.fits,He I 3818,3818.0,voigt,3820.245583216648,0.15696253167409963,1.3188641753564045,2.94853843763318e-26,0.28631922431456003,True,
spec-0477-52026-0147_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3890.6891877152407,0.267009661427558,2.9454578996975176,3.3352996665504963e-19,0.756320590998734,True,
spec-0477-52026-0147_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4027.7917201131527,0.17954955888377944,0.05000000000000001,3.2419089499284115,0.348688478096982,True,
spec-0477-52026-0147_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4473.149983014399,0.301051706189294,0.05000000000000001,9.823474063108714,0.698152156088508,True,
spec-0477-52026-0147_despiked_cropped7500.fits,He I 4715,4715.0,voigt,4715.609605332184,0.20514941977163348,0.9254379500078855,1.9798008684345785,0.5726819984691603,True,
spec-0477-52026-0147_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4925.198683577229,0.2182169302881768,0.050000000383648255,5.294713656003446,0.8084365549768417,True,
spec-0481-51908-0513_despiked_cropped7500.fits,He I 3818,3818.0,voigt,3819.957012454138,0.09988182004152693,0.05000000000066793,2.057940926337723,0.45500864294683285,True,
spec-0481-51908-0513_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3890.4170562286254,0.21935448283797904,0.05000000000073172,4.608782888147243,0.8222349613956156,True,
spec-0481-51908-0513_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4026.606175589297,0.6049739410612268,0.887336029822356,23.185486537186232,0.7271216867133296,True,
spec-0481-51908-0513_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4474.174194945666,1.6859039534017044,22.660202724341612,22.66020272433594,0.645507224238955,True,
spec-0481-51908-0513_despiked_cropped7500.fits,He I 4715,4715.0,voigt,4716.471567689171,0.24385352652582185,0.050000000113522736,4.5423028572101,0.8461630251929737,True,
spec-0481-51908-0513_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4924.06668983987,0.09712481943210623,1.143290401399395,2.354832159639563,0.7538875807539283,True,
spec-0489-51930-0449_despiked_cropped7500.fits,He I 3818,3818.0,voigt,3819.378324034993,0.08194610272372674,1.1005549142272917,3.545789197467305e-20,0.35640806566208927,True,
spec-0489-51930-0449_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3889.1773471695697,0.17783697431778914,3.7752975128306794,4.641670424766748e-08,0.8346567599400818,True,
spec-0489-51930-0449_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4026.4409626977,0.20155251593280935,0.05000000000000001,5.284103970159617,0.8529931511228381,True,
spec-0489-51930-0449_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4472.1347792258275,0.2577332565488718,2.0277375946567195,3.5846712488481853,0.9241188502528379,True,
spec-0489-51930-0449_despiked_cropped7500.fits,He I 4715,4715.0,voigt,4714.9820537003,0.1204958667886349,0.050000019428135235,5.606606332074463,0.8352134750783589,True,
spec-0489-51930-0449_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4923.382882525274,0.1469598246222222,6.762814906993147,4.773992064678135e-12,0.7955718595818788,True,
spec-0490-51929-0176_despiked_cropped7500.fits,He I 3818,3818.0,voigt,3821.300477604335,3.0113170630668153,22.857141143328032,22.85714114332759,0.4631102403491496,True,
spec-0490-51929-0176_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3890.3734304172617,0.3856279835259466,0.050000010780964596,3.532269175224811,0.5694967093579684,True,
spec-0490-51929-0176_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4027.2716633792247,0.17729916540174626,0.506380089363255,1.8253316408397708,0.5274003380027413,True,
spec-0490-51929-0176_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4473.288407773613,0.2691451163242852,4.474035496271554,3.665215421917353e-15,0.7746009754958276,True,
spec-0490-51929-0176_despiked_cropped7500.fits,He I 4715,4715.0,voigt,4714.350479144784,0.20942611727332855,5.229390332029166,1.9162021437218442e-08,0.6100581681521717,True,
spec-0490-51929-0176_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4922.769595446591,0.1884414502229192,4.8593708225720675,3.763608520107367e-11,0.5994055626710177,True,
spec-0493-51957-0437_despiked_cropped7500.fits,He I 3818,3818.0,voigt,3820.466305226476,0.1779657375309158,1.5290021909180536,0.9981509623074389,0.5752452281969692,True,
spec-0493-51957-0437_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3889.583166153899,0.21611324043574487,2.8080770835642728,0.8659495375844237,0.8362806044440629,True,
spec-0493-51957-0437_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4027.3443569411934,0.25749449388814005,0.05000000000000001,3.575255429393229,0.8394287859345254,True,
spec-0493-51957-0437_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4472.503010436696,0.14320440149294397,4.453048125453158,7.949853299156222e-12,0.8624341901536,True,
spec-0493-51957-0437_despiked_cropped7500.fits,He I 4715,4715.0,voigt,4714.461042685795,0.17618980268475537,0.9649349837332205,4.061349185214161,0.7993533648425938,True,
spec-0493-51957-0437_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4924.426826543938,0.1860988131655083,7.226279921801902,2.0688455167794834e-09,0.9019423911110295,True,
spec-0515-52051-0089_despiked_cropped7500.fits,He I 3818,3818.0,voigt,3815.8570599027903,0.41991169276170076,0.05000162027137734,19.11728266108199,0.24557647552756923,True,
spec-0515-52051-0089_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3889.0590533893833,0.30423834789600673,0.05000000000000001,2.280380340120252,0.5345002670211967,True,
spec-0515-52051-0089_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4027.2034060467076,0.17728502578748487,0.05000000000000001,1.9919518439768982,0.5297878764253638,True,
spec-0515-52051-0089_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4473.223624650615,0.217495112134909,0.050000002887801535,4.39500349435968,0.7253940354930637,True,
spec-0515-52051-0089_despiked_cropped7500.fits,He I 4715,4715.0,voigt,4716.129358180072,0.2816853393607526,0.05000000000000001,3.73893115343648,0.7211777288769126,True,
spec-0515-52051-0089_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4924.2681861600595,0.1821502037628884,3.4797911536497654,3.100423618432828,0.7548560114671226,True,
spec-0520-52288-0570_despiked_cropped7500.fits,He I 3818,3818.0,voigt,3821.3146810047374,0.1912943848165838,18.47071036193028,18.470710361929264,0.003181720431772561,True,
spec-0520-52288-0570_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3889.578245587959,0.3674871490249942,0.05000000000000001,2.7630885526620417,0.6657752292110434,True,
spec-0520-52288-0570_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4027.4299537168026,0.21974087908203804,4.146037421972447,2.3558805703447773e-09,0.7602412575243721,True,
spec-0520-52288-0570_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4471.983622359941,0.21804057475333602,3.8902313223040186,2.6361788951130074e-10,0.8779454147495216,True,
spec-0520-52288-0570_despiked_cropped7500.fits,He I 4715,4715.0,voigt,4713.936012669189,0.16662848605193217,2.6672143234168604,3.4354162866442354e-16,0.7378508895645496,True,
spec-0520-52288-0570_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4924.1233520536,0.390296583676851,0.05000000000000001,13.48485609893326,0.5599170088347315,True,
spec-0530-52026-0467_despiked_cropped7500.fits,He I 3818,3818.0,voigt,3818.3473577797417,2.4575361921455916,22.857141138642948,22.857130770893527,0.21197503038501997,True,
spec-0530-52026-0467_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3891.0339456458223,0.2818160767024976,0.05000000000000036,4.336978643361637,0.7053153289767,True,
spec-0530-52026-0467_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4026.260084342453,0.14403500660224172,3.006742211622255,3.6977679971848164e-11,0.6112097690029684,True,
spec-0530-52026-0467_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4472.118322545783,0.21439036749970583,2.0766250791718313,1.2384850341163828e-11,0.6346913669517549,True,
spec-0530-52026-0467_despiked_cropped7500.fits,He I 4715,4715.0,voigt,4713.881888116143,0.11037509695891305,4.433625930161662,1.978051793493918e-07,0.4447522210476784,True,
spec-0530-52026-0467_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4925.423284558506,2.545439825496924,22.678512644375584,22.6785126442819,0.4301654674316091,True,
spec-0545-52202-0218_despiked_cropped7500.fits,He I 3818,3818.0,voigt,3820.6928289901766,0.19073813580500215,2.0913895299134952,0.12843007088047823,0.7793043243443152,True,
spec-0545-52202-0218_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3890.5432186825064,0.2945965879375755,0.05000000000000009,3.937754578097797,0.8638194395205425,True,
spec-0545-52202-0218_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4027.0739900295794,0.252349650547852,0.05000000000379601,5.575586957431426,0.8998437167206204,True,
spec-0545-52202-0218_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4472.659867630568,0.20579883587231573,5.011371254395609,2.656732587123972e-15,0.8440569357627691,True,
spec-0545-52202-0218_despiked_cropped7500.fits,He I 4715,4715.0,voigt,4716.36618519648,0.2699696611902516,0.8213806851288716,3.8577305590621607,0.9007227441435911,True,
spec-0545-52202-0218_despiked_cropped7500.fits,He I 4925,4925.0,voigt,4925.123669576463,0.1745545042763227,4.4297340681088055,4.530911849940348e-16,0.8457418776190159,True,
spec-0548-51986-0110_despiked_cropped7500.fits,He I 3818,3818.0,voigt,3806.272589738749,0.2608513560576361,1.409303442102057,4.992767315635417,0.23693272526052656,True,
spec-0548-51986-0110_despiked_cropped7500.fits,H8 + He I 3890,3890.0,voigt,3887.6612020399025,0.297646530649217,0.05000000000005933,2.78588429453513,0.39126707133278493,True,
spec-0548-51986-0110_despiked_cropped7500.fits,He I 4028,4028.0,voigt,4029.337347147866,5.358786002188941,23.18549242563449,23.185492425633523,0.5974766328018739,True,
spec-0548-51986-0110_despiked_cropped7500.fits,He I 4473,4473.0,voigt,4471.410268965479,0.23751629920719558,0.05000000008166975,4.169824565197411,0.5758016484150028,True,
